antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'sausage'}),frozenset({'frozen vegetables'}),0.06034886052262247,0.028002405934638777,0.0020717770500568067,0.03433001107419712,1.2259664813919129,1.0,0.00038186376000943546,1.0065525544048408,0.1961547285825723,0.024012393493415954,0.00650989794439023,0.054157845632563956
frozenset({'sausage'}),frozenset({'bottled beer'}),0.06034886052262247,0.04531176903027468,0.003341575887188398,0.05537098560354374,1.2220000849348451,1.0,0.0006070622579470671,1.0106488541215264,0.19333712660028446,0.03265839320705421,0.010536650863550923,0.06455864914395476
frozenset({'bottled beer'}),frozenset({'sausage'}),0.04531176903027468,0.06034886052262247,0.003341575887188398,0.07374631268436578,1.2220000849348451,1.0,0.0006070622579470671,1.0144641282892708,0.19029191459572978,0.03265839320705421,0.01425790019176139,0.06455864914395476
frozenset({'chicken'}),frozenset({'curd'}),0.027868742899151238,0.03368308494285905,0.0011361358016440553,0.0407673860911271,1.2103222184157438,1.0,0.0001974305673212442,1.0073853839470694,0.17875542902435285,0.018805309734513276,0.00733123992541219,0.03724877241064292
frozenset({'curd'}),frozenset({'chicken'}),0.03368308494285905,0.027868742899151238,0.0011361358016440553,0.033730158730158735,1.2103222184157438,1.0,0.0001974305673212442,1.006066023775827,0.17983100287628723,0.018805309734513276,0.006029448994869048,0.03724877241064292
frozenset({'whipped/sour cream'}),frozenset({'onions'}),0.043707812604424245,0.02024994987636169,0.0010693042839002875,0.02446483180428135,1.2081428326318873,1.0,0.0001842232694552867,1.0043205842960181,0.18015759312320925,0.01700318809776833,0.004301997154669976,0.03863505616616708
frozenset({'onions'}),frozenset({'whipped/sour cream'}),0.02024994987636169,0.043707812604424245,0.0010693042839002875,0.05280528052805281,1.2081428326318873,1.0,0.0001842232694552867,1.009604643835747,0.17584413369713514,0.01700318809776833,0.009513272244129865,0.03863505616616708
frozenset({'beef'}),frozenset({'brown bread'}),0.03395041101383412,0.03762614448974136,0.0015371249081066632,0.045275590551181105,1.2033013524286376,1.0,0.00025970183781403406,1.008012203297343,0.17489058998691606,0.02194656488549619,0.007948518153980759,0.04306408301981791
frozenset({'brown bread'}),frozenset({'beef'}),0.03762614448974136,0.03395041101383412,0.0015371249081066632,0.04085257548845471,1.2033013524286376,1.0,0.00025970183781403406,1.0071961455540952,0.17555857487922719,0.02194656488549619,0.007144731029660869,0.04306408301981791
frozenset({'butter milk'}),frozenset({'shopping bags'}),0.017576689166610975,0.04758404063356279,0.0010024727661565194,0.057034220532319393,1.1985997778442348,1.0,0.00016610287464900004,1.010021763360375,0.16865759637188213,0.015625,0.00992232417550313,0.039050818131328234
frozenset({'shopping bags'}),frozenset({'butter milk'}),0.04758404063356279,0.017576689166610975,0.0010024727661565194,0.021067415730337078,1.1985997778442345,1.0,0.00016610287464900004,1.0035658498039786,0.17397141721048823,0.015625,0.003553179698845829,0.039050818131328234
frozenset({'pork'}),frozenset({'brown bread'}),0.037091492347791216,0.03762614448974136,0.001670787943594199,0.04504504504504505,1.1971740834973519,1.0,0.00027517809317607086,1.0077688486947047,0.17104386451971143,0.022872827081427266,0.007708958958958967,0.04472500920103052
frozenset({'brown bread'}),frozenset({'pork'}),0.03762614448974136,0.037091492347791216,0.001670787943594199,0.044404973357015994,1.1971740834973519,1.0,0.00027517809317607086,1.007653326781029,0.17113888888888906,0.022872827081427266,0.007595198246878841,0.04472500920103052
frozenset({'domestic eggs'}),frozenset({'coffee'}),0.037091492347791216,0.03161130789280225,0.001403461872619127,0.03783783783783784,1.1969716016227645,1.0,0.0002309512878095805,1.0064713934822,0.17089712064725943,0.0208540218470705,0.006429783821088169,0.041117650419976004
frozenset({'coffee'}),frozenset({'domestic eggs'}),0.03161130789280225,0.037091492347791216,0.001403461872619127,0.04439746300211416,1.1969716016227643,1.0,0.0002309512878095805,1.0076454073440149,0.16993000098590158,0.0208540218470705,0.007587398591104541,0.041117650419976004
frozenset({'citrus fruit'}),frozenset({'napkins'}),0.05313105660629553,0.022121232373187194,0.001403461872619127,0.02641509433962264,1.1941059111896482,1.0,0.00022813742319830106,1.0044103620973077,0.17167459869323218,0.019004524886877826,0.004390996214035919,0.04492960155047597
frozenset({'napkins'}),frozenset({'citrus fruit'}),0.022121232373187194,0.05313105660629553,0.001403461872619127,0.0634441087613293,1.1941059111896482,1.0,0.00022813742319830106,1.011011678268762,0.16623057095993124,0.019004524886877826,0.010891741911050986,0.04492960155047597
frozenset({'butter'}),frozenset({'fruit/vegetable juice'}),0.03522020985096572,0.03401724253157789,0.001403461872619127,0.039848197343453504,1.1714117423381039,1.0,0.00020536745210575748,1.0060729509601944,0.15167108683318153,0.02068965517241379,0.006036292849736739,0.040552782365243456
frozenset({'fruit/vegetable juice'}),frozenset({'butter'}),0.03401724253157789,0.03522020985096572,0.001403461872619127,0.0412573673870334,1.1714117423381039,1.0,0.00020536745210575748,1.00629695324971,0.15148220627672676,0.02068965517241379,0.006257549751467219,0.040552782365243456
frozenset({'beverages'}),frozenset({'soda'}),0.016574216400454454,0.09710619528169484,0.001871282496825503,0.11290322580645162,1.1626778855760054,1.0,0.00026182340240190347,1.0178075616824531,0.14227464686180294,0.01673640167364017,0.01749600057305224,0.06608685034300558
frozenset({'soda'}),frozenset({'beverages'}),0.09710619528169484,0.016574216400454454,0.001871282496825503,0.019270474879559536,1.1626778855760054,1.0,0.00026182340240190347,1.0027492375930807,0.15496457650417694,0.01673640167364017,0.002741700008348579,0.06608685034300558
frozenset({'red/blush wine'}),frozenset({'rolls/buns'}),0.01049254828577157,0.11000467820624206,0.0013366303548753592,0.12738853503184713,1.158028341240297,1.0,0.0001824009571356009,1.0199216461432117,0.13791030663244633,0.011217049915872124,0.019532526070551077,0.06976960165930145
frozenset({'rolls/buns'}),frozenset({'red/blush wine'}),0.11000467820624206,0.01049254828577157,0.0013366303548753592,0.012150668286755772,1.1580283412402967,1.0,0.0001824009571356009,1.001678515080947,0.15333032965382595,0.011217049915872124,0.0016757023892156292,0.06976960165930145
frozenset({'chocolate'}),frozenset({'pip fruit'}),0.02359152576355009,0.049054334023925686,0.0013366303548753592,0.056657223796033995,1.1549891548502134,1.0,0.0001793637699361247,1.0080595197884512,0.13743326488706364,0.01874414245548266,0.007995083256733196,0.041952590099651875
frozenset({'pip fruit'}),frozenset({'chocolate'}),0.049054334023925686,0.02359152576355009,0.0013366303548753592,0.027247956403269755,1.1549891548502134,1.0,0.0001793637699361247,1.0037588516660423,0.14111321948134092,0.01874414245548266,0.0037447756100017346,0.041952590099651875
frozenset({'rolls/buns'}),"frozenset({'whole milk', 'sausage'})",0.11000467820624206,0.008955423377664907,0.0011361358016440553,0.010328068043742407,1.1532752398396837,1.0,0.0001509973347833698,1.0013869693802109,0.14933146045081686,0.009642654566080544,0.0013850483605447183,0.06859686984276672
"frozenset({'whole milk', 'sausage'})",frozenset({'rolls/buns'}),0.008955423377664907,0.11000467820624206,0.0011361358016440553,0.12686567164179105,1.1532752398396837,1.0,0.0001509973347833698,1.0193108813706289,0.1341052706739179,0.009642654566080544,0.01894503602734246,0.06859686984276672
"frozenset({'soda', 'rolls/buns'})",frozenset({'other vegetables'}),0.008086613646995923,0.12210118291786407,0.0011361358016440553,0.14049586776859505,1.150651160055549,1.0,0.00014875070954611025,1.0214015083359465,0.13199426111908175,0.008803728638011394,0.020953080802488405,0.07490036957121597
frozenset({'other vegetables'}),"frozenset({'soda', 'rolls/buns'})",0.12210118291786407,0.008086613646995923,0.0011361358016440553,0.009304871373836891,1.1506511600555487,1.0,0.00014875070954611025,1.0012296999264854,0.14913663394712326,0.008803728638011394,0.001228189621797696,0.07490036957121597
frozenset({'meat'}),frozenset({'root vegetables'}),0.016841542471429525,0.06957160997126245,0.0013366303548753592,0.07936507936507937,1.140768186877697,1.0,0.00016493713073861284,1.0106377339967323,0.1255115219903474,0.015710919088766692,0.010525763722143557,0.04928868761721788
frozenset({'root vegetables'}),frozenset({'meat'}),0.06957160997126245,0.016841542471429525,0.0013366303548753592,0.019212295869356386,1.1407681868776969,1.0,0.00016493713073861284,1.002417193229424,0.13262462289900878,0.015710919088766692,0.0024113644954917835,0.04928868761721788
frozenset({'whole milk'}),"frozenset({'soda', 'sausage'})",0.15792287642852368,0.005948005079195348,0.0010693042839002875,0.006771053745239104,1.138373901011379,1.0,0.0001299782127822893,1.0008286595644915,0.14435019841269864,0.006568144499178983,0.0008279734563676694,0.09327316732205776
"frozenset({'soda', 'sausage'})",frozenset({'whole milk'}),0.005948005079195348,0.15792287642852368,0.0010693042839002875,0.17977528089887643,1.138373901011379,1.0,0.0001299782127822893,1.0266419725734437,0.12228132983730017,0.006568144499178983,0.02595059746745144,0.09327316732205776
frozenset({'canned beer'}),frozenset({'salty snack'}),0.04691572545612511,0.018779656485998796,0.0010024727661565194,0.021367521367521368,1.137801502570186,1.0,0.00012141155829906072,1.0026443684815558,0.12707383773928904,0.015495867768595042,0.0026373942393558268,0.03737415214283542
frozenset({'salty snack'}),frozenset({'canned beer'}),0.018779656485998796,0.04691572545612511,0.0010024727661565194,0.053380782918149475,1.137801502570186,1.0,0.00012141155829906072,1.006829628371537,0.12343005040185266,0.015495867768595042,0.006783300946937143,0.03737415214283542
frozenset({'whipped/sour cream'}),frozenset({'curd'}),0.043707812604424245,0.03368308494285905,0.001670787943594199,0.03822629969418961,1.1348811950876174,1.0,0.00019857397897281174,1.0047237876746742,0.1242826193304914,0.02206531332744925,0.004701578416499006,0.043914737148682104
frozenset({'curd'}),frozenset({'whipped/sour cream'}),0.03368308494285905,0.043707812604424245,0.001670787943594199,0.04960317460317461,1.1348811950876172,1.0,0.00019857397897281174,1.0062030531260338,0.1229932913756139,0.02206531332744925,0.006164812466790248,0.043914737148682104
frozenset({'domestic eggs'}),frozenset({'white bread'}),0.037091492347791216,0.023992514870012697,0.0010024727661565194,0.02702702702702703,1.126477452382745,1.0,0.00011255458445117654,1.0031188041613757,0.11660188784008896,0.016685205784204675,0.0031091074640787076,0.03440487841602048
frozenset({'white bread'}),frozenset({'domestic eggs'}),0.023992514870012697,0.037091492347791216,0.0010024727661565194,0.04178272980501393,1.126477452382745,1.0,0.00011255458445117654,1.0048957972300667,0.1150369761709122,0.016685205784204675,0.004871945174376974,0.03440487841602048
frozenset({'sausage'}),frozenset({'misc. beverages'}),0.06034886052262247,0.01577223818752924,0.0010693042839002875,0.017718715393134,1.1234116035062036,1.0,0.00011746768139150562,1.0019815884066077,0.11690967283072554,0.014247551202137132,0.001977669479694713,0.042757662781312766
frozenset({'misc. beverages'}),frozenset({'sausage'}),0.01577223818752924,0.06034886052262247,0.0010693042839002875,0.06779661016949153,1.1234116035062034,1.0,0.00011746768139150562,1.0079894041666415,0.1116147212602703,0.014247551202137132,0.007926079513947486,0.042757662781312766
frozenset({'cream cheese '}),frozenset({'frankfurter'}),0.023658357281293858,0.037759807525228894,0.0010024727661565194,0.04237288135593221,1.1221688915554224,1.0,0.00010913774885176579,1.0048171921417963,0.11150660551714706,0.016592920353982302,0.0047940980503412755,0.03446077696115195
frozenset({'frankfurter'}),frozenset({'cream cheese '}),0.037759807525228894,0.023658357281293858,0.0010024727661565194,0.026548672566371685,1.1221688915554224,1.0,0.00010913774885176579,1.00296914206558,0.11314071398805399,0.016592920353982302,0.0029603523588623126,0.03446077696115195
frozenset({'pork'}),frozenset({'margarine'}),0.037091492347791216,0.03221279155249616,0.0013366303548753592,0.036036036036036036,1.1186871518821726,1.0,0.0001418098435049546,1.0039661695109618,0.11018184342032218,0.019665683382497544,0.003950501153732974,0.038764905984822996
frozenset({'margarine'}),frozenset({'pork'}),0.03221279155249616,0.037091492347791216,0.0013366303548753592,0.04149377593360996,1.1186871518821726,1.0,0.0001418098435049546,1.0045928586328239,0.10962640701609018,0.019665683382497544,0.00457186072283494,0.038764905984822996
frozenset({'chicken'}),frozenset({'margarine'}),0.027868742899151238,0.03221279155249616,0.0010024727661565194,0.03597122302158274,1.1166751246305862,1.0,0.00010474276031605318,1.0038986714492764,0.10747971951051843,0.016968325791855206,0.0038835308384740364,0.0335457774858951
frozenset({'margarine'}),frozenset({'chicken'}),0.03221279155249616,0.027868742899151238,0.0010024727661565194,0.03112033195020747,1.1166751246305862,1.0,0.00010474276031605318,1.0033560298128674,0.10796215730957814,0.016968325791855206,0.0033448045490825236,0.0335457774858951
frozenset({'frankfurter'}),frozenset({'other vegetables'}),0.037759807525228894,0.12210118291786407,0.005146026866270133,0.13628318584070798,1.1161495948191098,1.0,0.0005355097006888195,1.0164197369905876,0.1081463334554042,0.03326133909287257,0.016154484602201084,0.08921438985521989
frozenset({'other vegetables'}),frozenset({'frankfurter'}),0.12210118291786407,0.037759807525228894,0.005146026866270133,0.042145593869731796,1.1161495948191096,1.0,0.0005355097006888195,1.0045787609436612,0.11853615324991701,0.03326133909287257,0.004557891448312051,0.08921438985521989
frozenset({'whole milk'}),frozenset({'semi-finished bread'}),0.15792287642852368,0.009490075519615051,0.001670787943594199,0.0105797714769361,1.1148247930239075,1.0,0.0001720879200126737,1.00110134796713,0.12231428571428575,0.010080645161290324,0.0011001363342146178,0.09331805475255255
frozenset({'semi-finished bread'}),frozenset({'whole milk'}),0.009490075519615051,0.15792287642852368,0.001670787943594199,0.176056338028169,1.1148247930239072,1.0,0.0001720879200126737,1.0220081328816208,0.10398488630996562,0.010080645161290324,0.02153420523138833,0.09331805475255255
"frozenset({'whole milk', 'rolls/buns'})",frozenset({'yogurt'}),0.013967787208447505,0.08587850030074183,0.0013366303548753592,0.09569377990430622,1.1142926293448514,1.0,0.00013709773689400228,1.0108539335298676,0.10402263792869723,0.013568521031207597,0.010737390605946334,0.055628991119468285
frozenset({'yogurt'}),"frozenset({'whole milk', 'rolls/buns'})",0.08587850030074183,0.013967787208447505,0.0013366303548753592,0.01556420233463035,1.1142926293448512,1.0,0.00013709773689400228,1.0016216548910237,0.11220573183213912,0.013568521031207597,0.0016190293841042375,0.055628991119468285
frozenset({'brown bread'}),frozenset({'white bread'}),0.03762614448974136,0.023992514870012697,0.0010024727661565194,0.026642984014209593,1.1104706679794378,1.0,9.97269349851536e-05,1.0027230184820854,0.10337037037037053,0.016538037486218304,0.002715623788319513,0.03421285690961176
frozenset({'white bread'}),frozenset({'brown bread'}),0.023992514870012697,0.03762614448974136,0.0010024727661565194,0.04178272980501393,1.1104706679794378,1.0,9.97269349851536e-05,1.0043378317679734,0.10192641285492575,0.016538037486218304,0.004319096255029406,0.03421285690961176
frozenset({'beef'}),frozenset({'curd'}),0.03395041101383412,0.03368308494285905,0.0012697988371315912,0.03740157480314961,1.110396356705412,1.0,0.00012624425910763896,1.0038629710614062,0.10291467166706114,0.019133937562940583,0.003848105939520551,0.03754999375078115
frozenset({'curd'}),frozenset({'beef'}),0.03368308494285905,0.03395041101383412,0.0012697988371315912,0.037698412698412696,1.1103963567054118,1.0,0.00012624425910763896,1.0038948306165518,0.10288620090928617,0.019133937562940583,0.0038797197652265113,0.03754999375078115
frozenset({'yogurt'}),frozenset({'sausage'}),0.08587850030074183,0.06034886052262247,0.005747510525964045,0.0669260700389105,1.1089864739670185,1.0,0.0005648408894225838,1.007048969331468,0.1075084076619388,0.04091341579448145,0.006999629160186191,0.08108208263850286
frozenset({'sausage'}),frozenset({'yogurt'}),0.06034886052262247,0.08587850030074183,0.005747510525964045,0.09523809523809523,1.1089864739670185,1.0,0.0005648408894225838,1.0103448154570749,0.10458748221906108,0.04091341579448145,0.010238895967803696,0.08108208263850286
"frozenset({'other vegetables', 'rolls/buns'})",frozenset({'soda'}),0.010559379803515338,0.09710619528169484,0.0011361358016440553,0.10759493670886075,1.108013102529032,1.0,0.00011075460439031039,1.0117533414573916,0.09852394858652681,0.010664993726474278,0.011616805179473243,0.05964743394286809
frozenset({'soda'}),"frozenset({'other vegetables', 'rolls/buns'})",0.09710619528169484,0.010559379803515338,0.0011361358016440553,0.011699931176875431,1.108013102529032,1.0,0.00011075460439031039,1.0011540537224877,0.10796795402098666,0.010664993726474278,0.0011527234177363776,0.05964743394286809
frozenset({'bottled beer'}),frozenset({'frozen vegetables'}),0.04531176903027468,0.028002405934638777,0.001403461872619127,0.030973451327433624,1.1060996472849387,1.0,0.00013462332261678176,1.0030660103140259,0.10047502375118733,0.01951672862453531,0.0030566386284646106,0.04054639153483853
frozenset({'frozen vegetables'}),frozenset({'bottled beer'}),0.028002405934638777,0.04531176903027468,0.001403461872619127,0.05011933174224343,1.1060996472849387,1.0,0.00013462332261678176,1.0050612280811932,0.09868576143328596,0.01951672862453531,0.005035741047195548,0.04054639153483853
frozenset({'frozen vegetables'}),frozenset({'root vegetables'}),0.028002405934638777,0.06957160997126245,0.002138608567800575,0.07637231503579953,1.0977511526231203,1.0,0.00019043610385892102,1.0073630372662559,0.09161209089658966,0.022408963585434174,0.007309219212804786,0.053555994213384875
frozenset({'root vegetables'}),frozenset({'frozen vegetables'}),0.06957160997126245,0.028002405934638777,0.002138608567800575,0.030739673390970224,1.0977511526231203,1.0,0.00019043610385892102,1.0028240787136184,0.0957050890676627,0.022408963585434174,0.0028161257528250437,0.053555994213384875
"frozenset({'whole milk', 'yogurt'})",frozenset({'rolls/buns'}),0.011160863463209249,0.11000467820624206,0.0013366303548753592,0.11976047904191618,1.0886853267947703,1.0,0.0001088831611012215,1.0110831206772626,0.08238037307380382,0.011154489682097044,0.010961631591513997,0.06595557366433598
frozenset({'rolls/buns'}),"frozenset({'whole milk', 'yogurt'})",0.11000467820624206,0.011160863463209249,0.0013366303548753592,0.012150668286755772,1.0886853267947703,1.0,0.0001088831611012215,1.0010019795446234,0.0915296237891418,0.011154489682097044,0.001000976586558977,0.06595557366433598
frozenset({'bottled beer'}),frozenset({'fruit/vegetable juice'}),0.04531176903027468,0.03401724253157789,0.001670787943594199,0.03687315634218289,1.083954888699573,1.0,0.0001294065069565053,1.0029652520116237,0.08112845642282113,0.021514629948364887,0.00295648528767695,0.04299453494908752
frozenset({'fruit/vegetable juice'}),frozenset({'bottled beer'}),0.03401724253157789,0.04531176903027468,0.001670787943594199,0.049115913555992145,1.083954888699573,1.0,0.0001294065069565053,1.0040006395941945,0.08017988100179879,0.021514629948364887,0.0039846982525943596,0.04299453494908752
"frozenset({'yogurt', 'rolls/buns'})",frozenset({'whole milk'}),0.007819287576020852,0.15792287642852368,0.0013366303548753592,0.17094017094017094,1.0824281751069733,1.0,0.00010178596924832772,1.0157012727614716,0.07675131348511383,0.008130081300813009,0.015458553791887144,0.08970199406085991
frozenset({'whole milk'}),"frozenset({'yogurt', 'rolls/buns'})",0.15792287642852368,0.007819287576020852,0.0013366303548753592,0.008463817181548879,1.082428175106973,1.0,0.00010178596924832772,1.000650031352054,0.09043253968253964,0.008130081300813009,0.0006496090857817502,0.08970199406085991
frozenset({'frankfurter'}),frozenset({'brown bread'}),0.037759807525228894,0.03762614448974136,0.0015371249081066632,0.04070796460176992,1.0819063487322973,1.0,0.00011636893425757771,1.003212598456266,0.07867638621306121,0.020814479638009052,0.0032023107177974533,0.04078027004511231
frozenset({'brown bread'}),frozenset({'frankfurter'}),0.03762614448974136,0.037759807525228894,0.0015371249081066632,0.04085257548845471,1.081906348732297,1.0,0.00011636893425757771,1.003224496969067,0.07866545893719827,0.020814479638009052,0.0032141330069278976,0.04078027004511231
frozenset({'rolls/buns'}),frozenset({'chocolate'}),0.11000467820624206,0.02359152576355009,0.002806923745238254,0.02551640340218712,1.0815919096513482,1.0,0.00021174554522465769,1.0019752796715689,0.08476097505158109,0.021461420541645373,0.001971385633602046,0.07224828668692924
frozenset({'chocolate'}),frozenset({'rolls/buns'}),0.02359152576355009,0.11000467820624206,0.002806923745238254,0.11898016997167138,1.081591909651348,1.0,0.00021174554522465769,1.0101876160552943,0.0772595417359278,0.021461420541645373,0.010084875218601705,0.07224828668692924
frozenset({'hamburger meat'}),frozenset({'bottled beer'}),0.021853906302212123,0.04531176903027468,0.0010693042839002875,0.0489296636085627,1.0798444787240762,1.0,7.906512912518766e-05,1.0038040242028945,0.07559271658923218,0.016177957532861477,0.0037896084406666866,0.036264241833779874
frozenset({'bottled beer'}),frozenset({'hamburger meat'}),0.04531176903027468,0.021853906302212123,0.0010693042839002875,0.02359882005899705,1.079844478724076,1.0,7.906512912518766e-05,1.001787086898943,0.07745012250612546,0.016177957532861477,0.001783898916560048,0.036264241833779874
frozenset({'frozen vegetables'}),frozenset({'citrus fruit'}),0.028002405934638777,0.05313105660629553,0.001603956425850431,0.05727923627684964,1.0780744810194982,1.0,0.00011615901102467229,1.0044002209669927,0.07450666941694162,0.02016806722689075,0.004380943846026335,0.043733957761066325
frozenset({'citrus fruit'}),frozenset({'frozen vegetables'}),0.05313105660629553,0.028002405934638777,0.001603956425850431,0.030188679245283016,1.0780744810194982,1.0,0.00011615901102467229,1.0022543285109755,0.07648397797854313,0.02016806722689075,0.002249257944662386,0.043733957761066325
frozenset({'dessert'}),frozenset({'shopping bags'}),0.02359152576355009,0.04758404063356279,0.0012029673193878234,0.0509915014164306,1.0716093197950156,1.0,8.038719884731244e-05,1.0035905482279175,0.06843866453722718,0.017191977077363897,0.0035777023152095354,0.03813620014641755
